id,cwe,cwe_name,label,code
SEC-CWE78-012,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_11(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-013,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_12(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-013,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_12(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-014,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_13(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-014,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_13(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-015,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_14(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-015,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_14(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-016,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_15(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-016,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_15(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-017,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_16(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-017,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_16(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-018,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_17(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-018,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_17(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-019,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_18(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-019,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_18(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-020,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_19(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-020,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_19(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-021,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_20(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-021,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_20(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-022,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_21(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-022,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_21(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-023,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_22(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-023,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_22(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-024,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_23(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-024,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_23(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-025,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_24(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-025,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_24(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-026,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_25(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-026,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_25(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-027,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_26(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-027,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_26(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-028,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_27(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-028,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_27(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-029,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_28(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-029,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_28(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-030,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_29(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-030,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_29(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-031,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_30(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-031,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_30(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-032,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_31(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-032,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_31(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-033,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_32(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-033,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_32(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-034,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_33(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-034,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_33(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-035,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_34(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-035,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_34(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE190-001,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_0(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-001,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_0(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-002,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_1(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-002,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_1(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-003,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_2(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-003,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_2(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-004,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_3(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-004,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_3(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-005,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_4(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-005,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_4(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-006,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_5(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-006,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_5(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-007,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_6(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-007,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_6(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-008,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_7(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-008,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_7(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-009,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_8(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-009,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_8(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-010,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_9(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-010,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_9(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-011,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_10(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-011,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_10(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-012,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_11(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-012,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_11(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-013,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_12(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-013,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_12(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-014,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_13(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-014,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_13(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-015,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_14(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-015,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_14(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-016,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_15(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-016,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_15(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-017,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_16(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-017,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_16(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-018,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_17(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-018,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_17(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
